,topic,introduction,name,price,cover,authors,translator,publisher,printer,id,weight,language,format,width,height,publish_date,pages
111,du-lich-1,"Văn Hoá Du Lịch Châu Á - Tây Tạng (Đất Phật Huyền Bí ):Tây Tạng ngày nay là một phần lãnh thổ của đất nước CHND Trung Hoa, được gọi là khu Tự Trị Tây tạng (TTTT). Theo tiếng Ả Rập và Ba Tư, chữ Tây Tạng nghĩa là "" các độ cao "". Quả nhiên điều này cũng đúng với Tây Tạng ở góc độ địa lý. Tây Tạng là một cao nguyên cao nhất thế giới với biệt danh "" nóc nhà của thế giới "" với độ cao trung bình khoảng 4900m. Chính những sắc thái khác nhau xuất phát từ cách định danh Tây Tạng đã góp phần chỉ ra tính đa diện độc đáo của tự nhiên, văn hoá, xã hội của vùng đất và con người xứ xở cao nguyên nhiều khô hạn này. Ngày nay khi nhắc đến Tây Tạng người ta hay nói đến cụm từ "" Đất phật huyền bí "".Tây Tạng nằm ở khu vực nối liền giữa vùng Tây Nam và vùng Tây Bắc của Việt Nam, là bộ phận chủ thể của cao nguyên Thanh Tạng, là khu vực cao nhất thế giới so với mực nước biển, đã từng được mệnh danh là ""nóc nhà của thế giới"" và "" cực thứ ba của trái đất "". Tây Tạng nằm trên cao nguyên Tây Tạng khu vực cao nhất thế giới. Phần lớn dãy Himalaya nằm trong địa phận Tây Tạng. Điểm cao nhất của dãy núi này là Everest, nằm trên biên giới với Nepal...Mục lục:Tổng quan về Tây TạngLịch sử văn hoá Tây TạngDu lịch miền đất phật huyền bíThắng cảnh Tây TạngTây Tạng - nóc nhà thế giớiThủ đô LhasaChùa Đại chiêuThiên đường Cửu Trại CâuHồ NamtsoGreat Polungtsangpo - hẻm núi lớn thứ ba thế giớiKhám phá theo dòng sông MêkôngMùa xuân trên đỉnh Tuyết SơnĐến thăm đền JokhangTháp Nhĩ TựThành phố ShigatseTây Tạng - những điều chưa khám phá"" Mái nhà thế giới "" đang di chuyểnToà tháp hiện đạiPhát hiện xác ướp hơn 1000 năm tuổiTrời xanh Tây TạngMột số tour du lịch Tây Tạng...............Mời các bạn đón đọc.",Văn Hoá Du Lịch Châu Á - Tây Tạng (Đất Phật Huyền Bí ),16000,https://www.vinabook.com/images/thumbnails/product/240x/15071_p21466.jpg,Nguyễn Thị Hạnh Quỳnh,,Nxb Thế giới,Minh Lâm,8935077013160,200.0,,Bìa mềm,12.0,19.0,03/2007,186.0
112,du-lich-1,,Văn Hoá Du Lịch Châu Á - Thái Lan (Đất Nước Của Nụ Cười),20000,https://www.vinabook.com/images/thumbnails/product/240x/15070_p21465.jpg,Vũ Thị Hạnh Quỳnh,,Nxb Thế giới,Minh Lâm,,200.0,,Bìa mềm,12.0,19.0,03/2007,238.0
113,du-lich-1,,Văn Hoá Du Lịch Châu Á - Hồng Kông (Thành Phố Không Ngủ),15000,https://www.vinabook.com/images/thumbnails/product/240x/15068_p21463.jpg,"Hải Yến, Minh Anh",,Nxb Thế giới,Minh Lâm,8935077022858,200.0,,Bìa mềm,12.0,19.0,03/2007,164.0
114,du-lich-1,,Văn Hoá Du Lịch Châu Á - Singapore (Quốc Đảo Sư Tử),20000,https://www.vinabook.com/images/thumbnails/product/240x/15065_p21460.jpg,Vũ Thị Hạnh Quỳnh,,Nxb Thế giới,Minh Lâm,8935077008647,200.0,,Bìa mềm,12.0,19.0,03/2007,232.0
115,du-lich-1,"Văn Hoá Du Lịch Châu Á - Nhật Bản (Quốc Đảo Trong Trắng Hoa Anh Đào):Nhật Bản là một quần đảo có hình cánh cung ở ngoài khơi phía Đông của lục địa Châu Á, chạy dài khoảng 3.000 Km từ Hokkaido tới Ryukyu gần Đài Loan, với 4 đảo lớn là Hokkaido, Honshu, Kuyshu và Shikoku.Ở Nhật chỉ có những đồng bằng nhỏ và hẹp, trong đó đáng kể nhất là vùng đồng bằng Kanto thuộc phía Bắc Tokyo. Đất trồng chỉ chiếm 15% diện tích, trong đó hơn 40% dùng để cấy lúa mỗi năm một vụ.
Sông ngòi ở Nhật ngắn và chảy xiết với toàn bộ hệ thống đê đập được xây  bằng xi măng hoàn chỉnh. Hồ có rải rác khắp vùng núi, trong đó rộng nhất là hồ Biwa, rộng 672,3Km2...Có lẽ tạo hoá đã mang lại cho Nhật Bản một điều không thể phủ nhận: ngừơi Nhật là sự hoà trộn của các tộc người khác nhau từ thời tiền sử. Những tài năng nghệ thuật của người Nhật sau này cũng bắt nguồn từ quá khứ xa xưa.Hàng ngàn năm về trước, nền văn hoá thời đại đồ đá mới đã đạt tới một trình độ khá cao mà nhiều học giả Nhật Bản đã khẳng định rằng đó là một trong những nền văn hoá thời đại đồ đá mới phát triển nhất trên thế giới về mặt kĩ năng chế tạo vũ khí và công cụ, tính độc đáo trong hoa văn và trang trí đồ gốm.Ngày nay, Nhật Bản là quốc gia có nền khoa học, kĩ thuật cao và hùng mạnh thuộc hàng bậc nhất thế giới. Lĩnh vực đổi mới công nghệ trên đất nước này có thể tính bằng ngày, bằng tháng. Vì thế, Nhật Bản cũng là quốc gia về điều khiển tự động.Mục Lục:Giới thiệu chungLược sửCảnh quanTrang phụcVăn hoá - phong tụcẨm thực Nhật BảnCác lễ hội truyền thốngDuc lịchCác điểm du lịch tự nhiênCác điểm du lịch văn hoá - lịch sửKyoto - Khu vườn lớn của đất nước mặt trời mọcMột số tour du lịch Nhật Bản.Mời bạn đón đọc.",Văn Hoá Du Lịch Châu Á - Nhật Bản (Quốc Đảo Trong Trắng Hoa Anh Đào),24000,https://www.vinabook.com/images/thumbnails/product/240x/14632_p21026.jpg,Nguyễn Thị Hải Yến,,Nxb Thế giới,Minh Lâm,8935077010848,220.0,,Bìa mềm,12.0,19.0,01/2007,276.0
116,du-lich-1,"Văn Hoá Du Lịch Châu Á - Campuchia (Thánh Địa Của Những Ngôi Đền) :Campuchia hiện nay nền kinh tế chưa phát triển nhưng đã bắt đầu trở thành khu vực được giới đầu tư thế giới chú ý. Cơ sở hạ tầng cho du lịch chưa mạnh nhưng trình độ phục vụ tốt, rất chu đáo và nhiệt tình. Phong tục tập quán mang đậm bản sắc văn hoá kết hợp với di sản nổi tiếng thế giới - đền Ăngkor - Campuchia đã để lại ấn tượng sâu sắc trong lòng du khách quốc tế. Chính vì có sự dung hoà giữa các yếu tố lịch sử, thuần khiết và nét thần bí mà Camphuchia đã chiếm được cảm tình của du khách đến từ khắp nơi trên thế giới.Mục Lục:Khái quát về đất nước CamphuchiaTên gọiQuốc kỳVị trí địa lý và địa hìnhkhí hậuCư dânNgôn ngữTôn giáoTình hình chính trịKinh tếLịch sử và văn hoá của đất nước chùa thápLịch sửVăn hoá
Du lịch Campuchia - đất nước của những điều huyền bíTài nguyên du lịch của CamphuchiaCác thành phố du lịch của CampuchiaMột số ""tua"" du lịch đất nước của những ngôi đền.Mời bạn đón đọc.",Văn Hoá Du Lịch Châu Á - Campuchia (Thánh Địa Của Những Ngôi Đền),14000,https://www.vinabook.com/images/thumbnails/product/240x/14630_p21024.jpg,Nguyễn Thị Hải Yến,,Nxb Thế giới,Minh Lâm,8935077022285,160.0,,Bìa mềm,12.0,19.0,01/2007,160.0
117,du-lich-1,,Văn Hoá Du Lịch Châu Á - Malaysia Genting Đẹp Nhất Châu Á,17000,https://www.vinabook.com/images/thumbnails/product/240x/14626_p21020.jpg,Nguyễn Thị Hải Yến,,Nxb Thế giới,Minh Lâm,8935077022117,200.0,,Bìa mềm,12.0,19.0,03/2007,198.0
118,du-lich-1,,Văn Hoá Du Lịch Châu Á - Lào Xứ Sở Triệu Voi,17000,https://www.vinabook.com/images/thumbnails/product/240x/14625_p21019.jpg,Nguyễn Thị Hải Yến,,Nxb Thế giới,Minh Lâm,8935077010985,200.0,,Bìa mềm,12.0,19.0,03/2007,208.0
119,du-lich-1,"Cẩm Nang Du Lịch Việt Nam:Dải đất Việt Nam cong cong hình chữ S, mềm mại như cô gái dịu dàng, lưng tựa vào dãy Trường Sơn hùng vĩ, mặt hướng ra biển Đông xanh thẳm. Dọc theo khắp chiều dài đất nước, có biết bao những thắng cảnh thú vị thu hút khách tham quan: Sapa mờ sương phủ, thủ đô Hà Nội xanh cổ kính, Hạ Long núi đá vôi xếp tầng, Huế mộng mơ, những chùm thác Tây Nguyên ngày đêm tung bọt trắng xoá, Đà Lạt thơ mộng với hồ Than Thở và thung lũng Tình Yêu, biển trời Nha Trang xanh thẳm, Tháp Chàm độc đáo, Thành Phố Hồ Chí Minh phồn hoa, sôi động, Cà Mau với rừng U Minh hùng vĩ, hoang sơ.Sông, núi đất đai màu mỡ. Cảnh quan thiên nhiên kì thú, đa dạng, phong phú cùng truyền thống hàng nghìn năm dựng nước và giữ nước hào hùng. Thời gian và con người đã tạo nên vô số những chứng tích văn hoá và lịch sử vô cùng sâu xa và đặc sắc. Việt Nam đang là điểm dừng chân yêu thích của nhiều khách du lịch từ khắp thế giới và là điểm đến của thiên niên kỉ mới.Ngoài những di sản tự nhiên, lịch sử, chính con người Việt Nam, người Kinh và 53 dân tộc thiểu số sống khắp mọi miền đất nước, và đời sống sinh hoạt xã hộ cộng đồng đa dạng nhiều màu sắc đã tạo nên nhiều không gian du lịch sinh thái văn hoá lí thú.Có thể nói Việt Nam là một đất nước du lịch. Mọi loại hình du lịch đều có mặt nời đây: thám hiểm, sinh thái, văn hoá... Mục Lục:Du lịch vùng đồng bằng sông HồngLời giới thiệuThủ đô Hà NộiHải PhòngHà TâyBắc NinhVĩnh PhcúThái BìnhHưng YênHải DươngHà NamNam ĐịnhNinh BìnhDu lịch vùng Đông BắcQuảng NinhCao BằngBắc KạnLạng SơnHà GiangTuyên QuangThái NguyênBắc GiangPhú ThọYên BáiLào CaiDu lịch vùng Tây BắcLai ChâuĐiện BiênSơn LaHoà BìnhDu lịch vùng Bắc Trung BộThanh HoáNghệ AnHà TĩnhQuảng BìnhQuảng TrịThừa Thiên Huế
Du lịch vùng Duyên Hải Nam Trung BộĐà NẵngQuảng NamQuảng NgãiBình ĐịnhPhú YênKhánh HoàDu lịch vùng Tây NguyênKonTumGia LaiĐak LackĐak NôngLâm ĐồngDu lịch vùng Đông Nam BộThành Phố Hồ Chí MinhNinh ThuậnBình ThuậnBà Rịa - Vũng TàuĐồng NaiTây NinhBình DươngBình DươngDu lịch vùng Đồng Bằng Sông Cửu LongLong AnTiền GiangVĩnh LongĐồng ThápAn GiangKiên GiangBến TreBạc LiêuSóc TrăngCần ThơHậu GiangTrà VinhCà Mau.Mời bạn đón đọc.",Cẩm Nang Du Lịch Việt Nam,44000,https://www.vinabook.com/images/thumbnails/product/240x/14623_21017.jpg,"Hải Yến, Minh Anh",,NXB Hồng Đức,Minh Lâm,8935073016288,480.0,,Bìa mềm,14.5,20.5,09/2008,496.0
120,du-lich-1,"Cẩm Nang Du Lịch Văn Hoá Châu Á :Mỗi một miền đất đều có đặc thù riêng, giá trị văn hoá riêng, phong tục tập quá riêng... và đều mang trong mình những bí ẩn riêng và cái chúng ta biết về nó là có hạn. Châu Á luôn là mảnh đất kì bí và hấp dẫn những ai ưa chuộng khám phá và tìm hiểu những tri thức về du lịch, văn hoá.Trải qua hàng ngàn năm lịch sử với bao biến cố thăng trầm, cho đến ngày nay nhiều di tích lịch sử, văn hoá nổi tiếng, những cổ vật và tác phẩm nghệ thuật vô cùng quý giá được bảo tồn và gìn giữ. Đó cũng là những minh chứng cho những nền văn hoá, văn minh, là kết quả của sức lao động và sáng tạo của cư dân trong khu vực Châu Á.""Cẩm Nang Du Lịch Văn Hoá Châu Á"" cung cấp cho độc giả ưa thích khám phá, du lịch những thông tin ngắn gọn, khái quát về các danh lam thắng cảnh, phong tục tập quán của các quốc gia, vùng lãnh thổ trong khu vực Châu Á.Mục Lục:Lời nói đầuAcmeniaApganixtanArap XeutAzecbaijanẤn ĐộBangladetBrunayCampuchiaĐài LoanGruziaHàn QuốcIndonexiaIranIracIxraenjoocdaniLàoLibangLiên bang các tiểu vương quốc Arap thống nhấtMalaixiaMông CổMyanmaNepanNhật BảnOmanPakixtanPhilippinSipThái LanThổ Nhĩ KìTriều TiênTrung QuốcUzobekixtanXingapoXri LankaXyriYemen.Mời bạn đón đọc.",Cẩm Nang Du Lịch Văn Hoá Châu Á,36000,https://www.vinabook.com/images/thumbnails/product/240x/14620_p21014.jpg,Nguyễn Thị Thu Hiền,,Nxb Từ điển Bách khoa,Minh Lâm,8935073018893,380.0,,,14.3,20.3,12/2006,384.0
121,du-lich-1,,Văn Hoá Du Lịch Châu Á - Trung Quốc Đệ Nhất Phương Đông Thắng Cảnh,20000,https://www.vinabook.com/images/thumbnails/product/240x/14619_p21013.jpg,Nguyễn Thị Hải Yến,,Nxb Thế giới,Minh Lâm,8935077000610,200.0,,Bìa mềm,12.0,19.0,01/2007,236.0
122,du-lich-1,,Đình Nam Bộ Xưa Và Nay,25000,https://www.vinabook.com/images/thumbnails/product/240x/14182_p20576.jpg,Huỳnh Ngọc Trảng,,NXB Đà Nẵng,Thành Nghĩa,,300.0,,,13.0,19.0,2001,314.0
123,du-lich-1,,Scotland - Tái bản 12/06/2006,16000,https://www.vinabook.com/images/thumbnails/product/240x/14111_p20504.jpg,Trịnh Huy Hóa,,Nxb Trẻ,NXB Trẻ,,200.0,,,14.0,20.0,12/2006,170.0
124,du-lich-1,,Nepal,17000,https://www.vinabook.com/images/thumbnails/product/240x/14110_20503.jpg,Trịnh Huy Hóa,,Nxb Trẻ,NXB Trẻ,,200.0,,Bìa mềm,14.0,20.0,12/2006,188.0
125,du-lich-1,"Huế trầm mặc, cổ kính với những lăng tẩm, đền đài. Núi ngự, sông Hương thì thầm mãi câu chuyện ngàn đời. 
Đèo Hải Vân, phong cảnh vừa hùng vĩ vừa tú mỹ, được phong tặng là Đệ nhất Hùng quan.
Đá Vọng Phu đứng chon von trên núi, một ngọn núi cao dựa mé biển Đề Di tỉnh Bình Định.
Hòn Chồng bao nhiêu năm gắn bó với cát và sóng biển, nằm ở phía Đông Bắc thành phố Nha Trang.
Bãi biển Cà Ná trời nước bao la, biển xanh sóng bạc…
DANH THẮNG MIỀN TRUNG sẽ giới thiệu với độc giả những thắng cảnh trên. Những bài viết chẳng những có nhiều chi tiết đặc biệt ở bên ngoài cảnh vật, mà còn gợi những niềm u ẩn bên trong bằng những giai thoại, bằng văn thơ.
 
MỤC LỤC
Lời thưa
Thừa Thiên - Huế
Lịch sử kinh đô Huế
Về đời thượng cổ
Cuộc nam tiến đến Huế
Dưới thời các chúa Nguyễn
Dưới triều Nguyễn
Vị trí kinh đô Huế
Danh lam thắng tích Thừa Thiên - Huế
Sông Hương
Núi Ngự Bình
Đền Ngọc Trảng
Hồ Tịnh Tâm
Núi Túy Vân và Linh Thái
Hổ Quyền
Hai mươi thắng cảnh đất Thần Kinh
Kinh thành Huế
Kiến trúc kinh thành Huế
Sông đào và cầu cống
Cổ tích trong kinh thành Huế
Hoàng thành
Miếu điện trong hoàng thành
Tử Cấm Thành
Những cổ tích ngoài kinh thành Huế
Các lăng tẩm Huế
Lăng Gia Long
Lăng Minh Mạng
Lăng Thiệu Trị
Lăng Tự Đức
Lăng Đồng Khánh
Lăng Khải Định
Chùa chiền
Chùa Linh Mụ
Chùa Quốc Ân
Chùa Thiên Thai
Chùa Giác Hoàng
Quảng Nam
Danh sơn tỉnh Quảng Nam
Đèo Hải Vân
Ngũ Hành Sơn
Quảng Nghĩa
Lai lịch tỉnh Quảng Nghĩa
Địa lý tỉnh Quảng Nghĩa
Những danh lam thắng tích
Bình Định
Danh lam thắng cảnh
Cổ tích
Các ngọn tháp
Thành Đồ Bàn
Thắng cảnh
Cảnh Hầm Hô
Chùa Hang
Chùa Nhạn Sơn
Đá Vọng Phu
Trường Thi
Phú Yên
Cù Mông
Núi Đại Lãnh
Danh sơn tỉnh Phú Yên
Mã Cao Biền
Sông lớn ở Phú Yên
Đầm, hồ
Phú Yên ký (phụ lục)
Khánh Hòa
Lịch sử
Địa lý
Hình thế
Núi
Sông
Thắng cảnh, cổ tích
Hòn Chồng
Hòn Đá Chữ
Hòn Trại Thủy
Đầm Xương Huân và núi Sinh Trung
Suối Tiên
Bãi biển Nha Trang
Những thắng cảnh ở ngoài biển Khánh Hòa
Thành Diên Khánh
Ninh Thuận
Đôi nét sử xưa
Ninh Chữ
Tháp Chàm Cầu Bão
Bãi biển Cà Ná.Mời bạn đón đọc.",Danh Thắng Miền Trung,48000,https://www.vinabook.com/images/thumbnails/product/240x/13468_p19856.jpg,Quách Tấn,,NXB Thanh Niên,Thành Nghĩa,,530.0,,,14.5,20.5,10/2004,584.0
126,du-lich-1,,Du Lịch Việt Nam Những Điểm Đến,40000,https://www.vinabook.com/images/thumbnails/product/240x/12886_p19270.jpg,,,NXB Thanh Niên,Thành Nghĩa,,380.0,,,14.5,20.5,09/2006,444.0
127,du-lich-1,,Vườn Quốc Gia  Phong Nha -  Kẻ Bàng,46000,https://www.vinabook.com/images/thumbnails/product/240x/12786_p19170.jpg,Nguyễn Quang Mỹ,,Nxb Trẻ,NXB Trẻ,8934974059004,450.0,,,14.0,20.0,09/2006,420.0
128,du-lich-1,,Thông Tin Du Lịch Việt Nam,128000,https://www.vinabook.com/images/thumbnails/product/240x/12589_p18972.jpg,,,Nxb Thông Tấn,Fahasa,,400.0,,,19.0,24.0,06/2006,120.0
129,du-lich-1,,"Phong Cách Mỹ - Cẩm Nang Dành Cho Doanh Nhân , Du Học Sinh , Khách Du Lịch",31000,https://www.vinabook.com/images/thumbnails/product/240x/12339_p18719.jpg,Gary Althen,Phạm Thị Thiên Tứ,Nxb Văn Nghệ TP.HCM,Phương Nam,8932000110972,440.0,,,13.0,19.0,07/2006,428.0
130,du-lich-1,,Những Ngôi Chùa Nổi Tiếng - Tái bản 07/06/2006,49000,https://www.vinabook.com/images/thumbnails/product/240x/12297_p18677.jpg,"Trương Ngọc Tường, Võ Văn Tường",,Nxb Trẻ,NXB Trẻ,,900.0,,,14.0,20.0,07/2006,
131,du-lich-1,"Du Lịch Sinh Thái ( Ecotourism)
+ Việt Nam có tiềm năng lớn để phát triển Du lịc sinh thái. 
+ Theo đánh giá của HIệp Hội Du Lịch Châu Á - Thái Bình Dương (PATA) Du lịch sinh thái đang có chiều hướng phát triển và trở thànhmột bộ phận có tốc độ tăng trưởng mạnh nhất về tỷ trọng trong ngành du lịch.
+ Nơi nào còn giữ được nhiều khu thiên nhiên tự nhiên, có được sự cân bằng sinh thái thì nnơi đó sẽ có tiềm năng phát triển tốt về dulịch sinh thái và thu hút được nguồn khách du lịch...
+ Du lịch sih thái là loại hình du lịch dựa vào thiên nhiên và văn hoá bản địa, gắn với giaó dục môi trường, có đóng góp cho nỗ lực bảo tốn và phát triển bền vững với sự tham gia tích cực của cộng đồng địa phương.Mục Lục:
Phần I, II, III: 
Chương mở đầu: Nhập môn du lịch sinh thái
Chương 1: Đại cương về sinh thái môi trường học
Chương 2: Ảnh hưởng của điều kiện môi trường lên sinh vật và con người - Sự tương tác, tính chịu đựng và khả năng thích nghi.
Chương 3: Sinh thái học quần thể - Quần Xã
Chương 4: Hệ sinh thái môi trường - Nguyên tắc và các khái niệm
Chương 5: Sinh thái rừng và đa dạng sinh học
Chương 6: Đại cương về du lịch sinh thái
Chương 7: Ô nhiễm môi trường và ô nhiễm môi trường trong hoật động du lịch sinh thái
Chương 8: Sử dụng hợp lý và bảo vệ tài nguyên thiên nhiên trong phát triển du lịch sinh thái.
...
Phần IV: Giới thiệu một số vùng điển hình ở Việt Nam có khả năng phát triển du lịch sinh thái.
Mời bạn đón đọc.",Du Lịch Sinh Thái ( Ecotourism),33000,https://www.vinabook.com/images/thumbnails/product/240x/12014_p18391.jpg,Lê Huy Bá,,NXB Khoa học và kỹ thuật,NXB KHKT,8935048960554,450.0,,Bìa mềm,16.0,24.0,05/2006,346.0
132,du-lich-1,,Du Lịch Và Du Học Hàn Quốc,27000,https://www.vinabook.com/images/thumbnails/product/240x/11915_p18288.jpg,Trần Vĩnh Bảo,,Nxb Tổng hợp TP.HCM,Quang Minh,8936016008650,260.0,,,13.0,19.0,06/2006,304.0
133,du-lich-1,,Những Kỳ Quan Du Lịch Của Thế Giới - Tái bản 06/06/2006,32000,https://www.vinabook.com/images/thumbnails/product/240x/11785_p18156.jpg,Bùi Văn Quảng,,Nxb Trẻ,NXB Trẻ,893497405578,400.0,,,14.0,20.0,06/2006,382.0
134,du-lich-1,,Địa Danh Du Lịch Việt Nam,27000,https://www.vinabook.com/images/thumbnails/product/240x/11485_p17846.jpg,ThS. Nguyễn Thị Thu Hiền,,Nxb Từ điển Bách khoa,Thăng Long,8935075902503,310.0,,,13.0,19.0,05/2005,320.0
135,du-lich-1,,Giới Thiệu Các Tuyến Du Lịch Nam Bộ - Tái bản 01/06/2006,32000,https://www.vinabook.com/images/thumbnails/product/240x/11102_p17450.jpg,Trần Huy Hùng Cường,,Nxb Trẻ,NXB Trẻ,,380.0,,,14.0,20.0,01/2006,380.0
136,du-lich-1,,Lễ Hội Bà Chúa Xứ Núi Sam Và Du Lịch Vùng Châu Đốc - An Giang (Văn Hóa Tín Ngưỡng Dân Gian),9000,https://www.vinabook.com/images/thumbnails/product/240x/11004_17347.jpg,Phạm Côn Sơn,,Nxb Văn hóa Thông tin,Quang Minh,8936016001538,110.0,,Bìa mềm,10.5,17.5,09/2010,108.0
137,du-lich-1,,Du Lịch Và Du Học Malaysia,28000,https://www.vinabook.com/images/thumbnails/product/240x/11003_p17346.jpg,Trần Vĩnh Bảo,,Nxb Tổng hợp TP.HCM,Quang Minh,8936016006847,280.0,,,13.0,19.0,07/2005,304.0
138,du-lich-1,,1000 Phát Minh Và Khám Phá,68000,https://www.vinabook.com/images/thumbnails/product/240x/10797_p17135.jpg,Roger Bridgman,Lưu Văn Hy,Nxb Văn hóa Thông tin,Văn Lang,8935073012518,800.0,,,19.0,27.0,06/2005,252.0
139,du-lich-1,,Du Lịch Và Du Học Singapore,28000,https://www.vinabook.com/images/thumbnails/product/240x/10780_p17118.jpg,Trần Vĩnh Bảo,,Nxb Thành phố Hồ Chí Minh,Quang Minh,,250.0,,,13.0,19.0,09/2005,304.0
140,du-lich-1,,Một Vòng Quanh Các Nước: Ấn Độ,22000,https://www.vinabook.com/images/thumbnails/product/240x/10458_p16627.jpg,Trần Vĩnh Bảo,,Nxb Văn hóa Thông tin,Thời Đại,8935081105608,220.0,,,13.0,19.0,09/2005,216.0
141,du-lich-1,,Một Vòng Quanh Các Nước: Trung Quốc,28000,https://www.vinabook.com/images/thumbnails/product/240x/10457_p16626.jpg,Trần Vĩnh Bảo,,Nxb Văn hóa Thông tin,Thời Đại,8935091105622,220.0,,,13.0,19.0,06/2005,215.0
142,du-lich-1,,Một Vòng Quanh Các Nước: Thụy Sĩ,28000,https://www.vinabook.com/images/thumbnails/product/240x/10456_p16625.jpg,Trần Vĩnh Bảo,,Nxb Văn hóa Thông tin,Thời Đại,,220.0,,,13.0,19.0,2005,215.0
143,du-lich-1,,Một Vòng Quanh Các Nước: Thái Lan,32000,https://www.vinabook.com/images/thumbnails/product/240x/10455_p16624.jpg,Trần Vĩnh Bảo,,Nxb Văn hóa Thông tin,Thời Đại,893508111089,220.0,,,13.0,19.0,06/2005,216.0
144,du-lich-1,,Một Vòng Quanh Các Nước: Singapore,32000,https://www.vinabook.com/images/thumbnails/product/240x/10454_p16623.jpg,Trần Vĩnh Bảo,,Nxb Văn hóa Thông tin,Thời Đại,893508111090,220.0,,,13.0,19.0,06/2008,215.0
145,du-lich-1,,Một Vòng Quanh Các Nước: Pháp,28000,https://www.vinabook.com/images/thumbnails/product/240x/10453_p16622.jpg,Trần Vĩnh Bảo,,Nxb Văn hóa Thông tin,Thời Đại,893508110519,220.0,,,13.0,19.0,2005,215.0
146,du-lich-1,,Một Vòng Quanh Các Nước: Nhật Bản,32000,https://www.vinabook.com/images/thumbnails/product/240x/10452_p16621.jpg,Trần Vĩnh Bảo,,Nxb Văn hóa Thông tin,Thời Đại,893508111091,220.0,,,13.0,19.0,2005,215.0
147,du-lich-1,,Một Vòng Quanh Các Nước: Nga,22000,https://www.vinabook.com/images/thumbnails/product/240x/10451_p16620.jpg,Trần Vĩnh Bảo,,Nxb Văn hóa Thông tin,Thời Đại,893508110557,220.0,,,13.0,19.0,2005,215.0
148,du-lich-1,,Một Vòng Quanh Các Nước: New Zealand,22000,https://www.vinabook.com/images/thumbnails/product/240x/10450_p16619.jpg,Trần Vĩnh Bảo,,Nxb Văn hóa Thông tin,Thời Đại,893508110559,220.0,,,13.0,19.0,2005,215.0
149,du-lich-1,,Một Vòng Quanh Các Nước: Malaysia,28000,https://www.vinabook.com/images/thumbnails/product/240x/10449_p16618.jpg,Trần Vĩnh Bảo,,Nxb Văn hóa Thông tin,Thời Đại,893508110573,220.0,,,13.0,19.0,2005,215.0
150,du-lich-1,,Một Vòng Quanh Các Nước: Italia,22000,https://www.vinabook.com/images/thumbnails/product/240x/10448_p16617.jpg,Trần Vĩnh Bảo,,Nxb Văn hóa Thông tin,Thời Đại,,220.0,,,13.0,19.0,2005,215.0
151,du-lich-1,,Một Vòng Quanh Các Nước: IRELAND,22000,https://www.vinabook.com/images/thumbnails/product/240x/10447_p16616.jpg,Trần Vĩnh Bảo,,Nxb Văn hóa Thông tin,Thời Đại,893508110521,220.0,,,13.0,19.0,2005,215.0
152,du-lich-1,,Một Vòng Quanh Các Nước: Indonesia,22000,https://www.vinabook.com/images/thumbnails/product/240x/10446_p16615.jpg,Trần Vĩnh Bảo,,Nxb Văn hóa Thông tin,Thời Đại,893508110515,220.0,,,13.0,19.0,2005,215.0
153,du-lich-1,,Một Vòng Quanh Các Nước: Hoa Kỳ,32000,https://www.vinabook.com/images/thumbnails/product/240x/10445_p16614.jpg,Trần Vĩnh Bảo,,Nxb Văn hóa Thông tin,Thời Đại,8935081105615,220.0,,,13.0,19.0,06/2005,216.0
154,du-lich-1,,Một Vòng Quanh Các Nước: Hàn Quốc,28000,https://www.vinabook.com/images/thumbnails/product/240x/10444_p16613.jpg,Trần Vĩnh Bảo,,Nxb Văn hóa Thông tin,Thời Đại,893508110523,220.0,,,13.0,19.0,2005,215.0
155,du-lich-1,,Một Vòng Quanh Các Nước: Hà Lan,22000,https://www.vinabook.com/images/thumbnails/product/240x/10443_p16612.jpg,Trần Vĩnh Bảo,,Nxb Văn hóa Thông tin,Thời Đại,893508110586,220.0,,,13.0,19.0,2005,215.0
156,du-lich-1,,Một Vòng Quanh Các Nước: Ba Lan - Tái bản 2005,28000,https://www.vinabook.com/images/thumbnails/product/240x/10442_p16611.jpg,Trần Vĩnh Bảo,,Nxb Văn hóa Thông tin,Thời Đại,893508110581,220.0,,,13.0,19.0,2005,215.0
157,du-lich-1,,Một Vòng Quanh Các Nước: Australia,32000,https://www.vinabook.com/images/thumbnails/product/240x/10441_p16610.jpg,Trần Vĩnh Bảo,,Nxb Văn hóa Thông tin,Thời Đại,893508111093,220.0,,,13.0,19.0,2005,215.0
158,du-lich-1,,Một Vòng Quanh Các Nước: Anh,28000,https://www.vinabook.com/images/thumbnails/product/240x/10440_p16609.jpg,Trần Vĩnh Bảo,,Nxb Văn hóa Thông tin,Thời Đại,893508110520,220.0,,,13.0,19.0,2005,215.0
159,du-lich-1,,Một Vòng Quanh Các Nước: Đức,22000,https://www.vinabook.com/images/thumbnails/product/240x/10439_p16608.jpg,Trần Vĩnh Bảo,,Nxb Văn hóa Thông tin,Thời Đại,893508110593,220.0,,,13.0,19.0,2005,213.0
160,du-lich-1,,Một Vòng Quanh Các Nước: Canada,28000,https://www.vinabook.com/images/thumbnails/product/240x/10438_p16607.jpg,Trần Vĩnh Bảo,,Nxb Văn hóa Thông tin,Thời Đại,8935081105745,220.0,,,13.0,19.0,2005,215.0
