,topic,introduction,name,price,cover,authors,translator,publisher,printer,id,weight,language,format,width,height,publish_date,pages
219,khoa-hoc-co-ban,"Tuy hoá học lượng tử đóng vai trò quan trọng trong hoá học hiện đại, nhưng không có nghĩa là mọi vấn đề của hoá học chỉ có thể giải quyết bằng lý thuyết lượng tử mà phải là sự kết hợp thật chặt chẽ giữa lý thuyết và thực nghiệm. Quan hệ mật thiết đó là bước phát triển tất yếu của hoá học hiện đại ngày nay và trong tương lai.Cuốn sách này đựơc viết ở mức độ dùng cho sinh viên năm thứ 3 và cao học. Nó bao gồm các bài giảng của tác giả đã được giảng dạy nhiều năm tại khoa Hoá trường Đại học Khoa học Tự nhiên  - Đại học Quốc gia Hà Nội. Trong cuốn sách này tác giả trình bày một cách ngắn gọn và hệ thống những cơ sở quan trọng và cần thiết nhất của hoá học lượng tử nhằm giúp cho độc giả hiểu được nền tảng cơ sở của môn học để tiếp tục đi sâu nghiên cứu những vấn đề quan tâm liên quan. Cơ sở hoá học lượng tử gồm 11 chương đi từ cơ sở của cơ học lượng tử đến ứng dụng của nó cho hệ cấu tạo nguyên tử; từ bài toán đơn giản là phân tử hiđrô đến các phương pháp tính gần đúng phổ cập hiện nay... Có thể mạnh dạn nói rằng Cơ sở hoá học lượng tử gần như tài liệu đầu tay cho những ai mới bắt đầu làm quen với lĩnh vực này.Mục Lục:
Chương 1: Sự hình thành của lý thuyết lượng tử
Sóng vật chất de Broglie
Nguyên lý bất định Heisenberg
Hàm sống
Sự khác nhau giữa cơ học cổ điển và cơ học lượng tử
Câu hỏi và bài tập
Chương : Một số cơ sở cốt lõi của cơ học lượng tử
Toán tử
Hệ tiên đề của cơ học lượng tử
Xác xuất để một đại lượng A có giá trị a n
Điều kiện để các đại lượng cơ học có giá trị đồng thời xác định 
Một số bài toán ứng dụng
- Hạt trong hộp thế
- Quay tử cứng chắc
- Dao động tử điều hoà
Câu hỏi và bài tập
Chương 2: Nguyên tử đơn giản (Một electron)
Chương 3: Nguyên tử phức tạp (nhiều electron)
Chương 4: Giải bài toán cho hệ nhiều electron bằng phương pháp gần đúng
Chương 5: Lý thuyết MO
Chương 6: Lý thuyết MO-Huckel
Chương 7: Áp dụng lý thuyết nhóm vào hoá lượng tử
Chương 8: Sự hình thành liên kết phối trí theo phương pháp MO
Chương 9: Đại cương về phổ phân tử
Chương 10: Cơ sở phép tín gần đúng lượng tử trong hoá lượng tử
Phụ lục 
Tài liệu tham khảoMời bạn đón đọc.",Cơ Sở Hoá Học Lượng Tử,51000,https://www.vinabook.com/images/thumbnails/product/240x/21984_p28416.jpg,,,NXB Khoa học và kỹ thuật,NXB KHKT,8935048973110,450.0,,Bìa mềm,16.0,24.0,01/2008,336
220,khoa-hoc-co-ban,,LOESS Nguồn Gốc Gió Ở Việt Nam Và Đông Nam Á,32000,https://www.vinabook.com/images/thumbnails/product/240x/21972_p28404.jpg,"Hoàng Ngọc Kỷ, Vũ Đình Lưu",,NXB Khoa học và kỹ thuật,NXB KHKT,8935048971376,300.0,,,16.0,24.0,09/2007,210
221,khoa-hoc-co-ban,,Các Phương Pháp Phổ Trong Hoá Học Hữu Cơ,46000,https://www.vinabook.com/images/thumbnails/product/240x/21959_p28391.jpg,Nguyễn Thanh Hồng,,NXB Khoa học và kỹ thuật,NXB KHKT,8935048971383,560.0,,,16.0,24.0,08/2007,464
222,khoa-hoc-co-ban,,Câu Hỏi Và Bài Tập Hoá Học Vô Cơ - Phần Kim Loại,72000,https://www.vinabook.com/images/thumbnails/product/240x/21952_p28384.jpg,"Nguyễn Huy Tiến, Nguyễn Đức Vận",,NXB Khoa học và kỹ thuật,NXB KHKT,8935048973592,500.0,,Bìa mềm,19.0,27.0,03/2008,328
223,khoa-hoc-co-ban,,Bài Tập Cơ Sở Lý Thuyết Hóa Hữu Cơ,56000,https://www.vinabook.com/images/thumbnails/product/240x/21949_p28381.jpg,Thái Doãn Tĩnh,,NXB Khoa học và kỹ thuật,NXB KHKT,8935048971581,610.0,,,19.0,27.0,06/2007,356
224,khoa-hoc-co-ban,"Di Truyền Học:
Trong thế kỷ XX vừa qua, Di truyền học đã ra đời và tồn tại như một ngành khoa học trung tâm của sinh học. Năm 1900, các quy luật di truyền Mendel đã được phát hiện trở lại và đánh dấu sự ra đời chính thức của môn khoa học này. Vào đầu thập niên 50, James Watson và Francis Crick phát hiện ra cấu trúc xoắn kép của ADN - nói mã hóa các thông tin di truyền. Trong những năm của thập niên 90, Dự án hệ gen người (HGP) đã cung cấp cho chúng ta một trật tự nucleotit gần đầy đủ của hệ gen người. Và sau đó, đầu năm 2003 toàn bộ trình tự nucleotit của hệ gen người đã được HGP và Công ty Celera Genomics công bố. Sự kiện này không chỉ là một thành tựu to lớn đối với di truyền học mà còn mở ra khả năng ứng dụng của nó vào thực tiễn. Nhiều cách nhìn nhận, nhiều câu hỏi, nhiều kỹ thuật mới đã xuất hiện từ việc khai thác các dữ liệu về trật tự nucleotit được giải trình. Và cũng từ đó đã xuất hiện một lĩnh vực mới của di truyền học gọi là hệ gen học (genomics) đang phát triển rất nhanh chóng. Nó không chỉ nghiên cứu hệ gen của con người mà còn cả ở vi sinh vật, động vật và thực vật. Cuốn sách này cũng trình bày một số khái niệm, khía cạnh có liên quan đến hệ gen học và phân tích gen cùng các sản phẩm của gen ở mức độ phân tử.Cũng trong thế kỷ qua, các nghiên cứu di truyền học đều hướng đến chỗ làm sáng tỏ cấu trúc và chức năng của các gen. Tuy nhiên, các kết quả nghiên cứu thu được trong các thập kỹ gần đây đều cho thấy rằng, các gen không hoạt động riêng lẻ mà chúng tồn tại trong một mạng lưới tương tác phức tạp, với sự có mặt của các phân tử protein cùng các loại phân tử khác. Đồng thời, trong những năm cuối của thế kỷ XX đã ra đời nhiều loại công cụ cho phép phân tích được các gen, hệ gen cũng như đánh giá được sự biểu hiện của chúng trong một hệ thống sinh học phức tạp. Chắc chắn, trong một tương lai không xa - chỉ tính bằng thập kỷ - chúng ta sẽ chứng kiến những thành tựu xuất sắc khác của di truyền học phân tử nói riêng hay của sinh học phân tử nói chung, trong đó có những điều mà hôm nay còn là kỳ vọng thì đến lúc đó sẽ là hiện thực - giống như trước đây vào thập kỷ 80, khi người ta đặt ra vấn đề liệu pháp gen ở người.Di truyền học không phải là môn khoa học tập hợp đơn thuần các sự kiện, nên khi nghiên cứu ta phải luôn đặt ra các câu hỏi và tìm hiểu bản chất của nó. Một khi những nguyên lý cơ bản đã được thấu hiểu, thì ta sẽ dễ dàng nắm bắt được những chi tiết ở bên trong và mối liên hệ giữa chúng với mọi dạng tồn tại của sự sống.Cuốn sách này là giáo trình thích hợp - tùy mức độ sử dụng khác nhau - cho sinh viên, học viên cao học và nghiên cứu sinh thuộc ngành sinh học và công nghệ sinh học ở các trường đại học.. đồng thời cũng là tài liệu học tập và tham khảo bổ ích cho học viên cao học nghiên cứu sinh ở các trường đại học khác, các nhà khoa học chuyên ngành có liên quan ở các viện nghiên cứu học những ai quan tâm đến di tuyền học.Mục lục:
Lời giới thiệu
Lời nói đầu
Chương 1: Các nguyên lý di truyền học Mendel
Chương 2: Nhiễm sắc thể và sự di truyền
Chương 3: Sự liên kết gen và trao đổi chéo
Chương 4: Bản chất hóa học và sự tái bản của vật chất di truyền
Chương 5: Sự phiên mã di truyền
Chương 6: Sự dịch mã di truyền
Chương 7: Sự điều hòa hoạt động của gen
Chương 8: Tổ chức phân tử của nhiễm sắc thể
Chương 9: Biến dị số lượng và cấu trúc nhiễm sắc thể
Chương 10: Đột biến và sự phát sinh đột biến
Chương 11: Di truyền học vi khuẫn và virut
Chương 12: Di truyền tế bào Soma và di truyền học miễn dịch
Chương 13: Kỹ thuật di truyền 
Chương 14: Hệ gen học
Chương 15: Phân tích gen và các sản phẩm của gen
Chương 16: Di truyền ngoài nhiểm sắc thể
Chương 17: Di truyền học quần thể và tiến hóa
Chương 18: Di truyền học số lượng 
Tài liệu tham khảo.Mời bạn đón đọc.",Di Truyền Học - Tái bản 03/07/2007,68000,https://www.vinabook.com/images/thumbnails/product/240x/21947_p28379.jpg,,,NXB Khoa học và kỹ thuật,NXB KHKT,8935048970614,700.0,,,19.0,27.0,03/2007,424
225,khoa-hoc-co-ban,"Giáo Trình Vi Sinh Vật Học Tập 3 - Lý Thuyết Và Bài Tập Giải Sẵn (Song Ngữ Việt- Anh)Cuốn sách này được viết ra nhằm giúp các sinh viên sinh học có điều kiện làm quen với một số dạng bài tập cơ bản trong giáo trình Vi sinh vật học, một trong những môn học chủ chốt của các ngành sinh học và công nghệ sinh học. Sách được viết dưới dạng song ngữ Việt - Anh để sinh viên có thể bước đầu làm quen với cách diễn đạt các ý tưởng của mình bằng tiếng Anh là thứ ngôn ngữ hiện đang được ưa dùng.Phần này đề cập tới các lý thuyết và bài tập cơ sở của Vi sinh vật học y học, gồm năm chương, từ chương 11 đến chương 15. Tác giả cố gắng trình bày cô đọng các kiến thức cơ bản xung quanh các cơ chế bảo vệ đặc hiệu và không đặc hiệu của cơ thể vật chủ, sự gây miễn dịch và các rối loạn miễn dịch thường gặp, khả năng gây bệnh của vi sinh vật, dịch tễ học của các bệnh nhiễm trùng, và cuối cùng, các bệnh có nguồn gốc virút và vi khuẩn.Mục Lục:
Chương 11: Tính đề kháng không đặc hiệu của vật chủ
Mục tiêu
Sơ lược về tính đề kháng của vật chủ
Bài tập
Chương 12: Miễn dịch đặc hiệu
Chương 13: Sự gây miễn dịch, phản ứng miễn dịch và các rối loạn miễn dịch
Chương 14: Khả năng gây bệnh của vi sinh vật, dịch tễ học của các bệnh nhiễm trùng
Chương 15: Các bệnh virut và vi khuẩn ở ngườiPhần trả lời của các chương
Tài liệu tham khảo chính
Danh mục từ thường gặp.Mời bạn đón đọc.",Giáo Trình Vi Sinh Vật Học Tập 3 - Lý Thuyết Và Bài Tập Giải Sẵn (Song Ngữ Việt- Anh),129000,https://www.vinabook.com/images/thumbnails/product/240x/21945_p28377.jpg,Kiều Hữu Ảnh,,NXB Khoa học và kỹ thuật,NXB KHKT,8935048980583,850.0,,Bìa mềm,19.0,27.0,05/2008,504
226,khoa-hoc-co-ban,,Phương Pháp Luận Nghiên Cứu Khoa Học - Tái bản 03/08/2008,43000,https://www.vinabook.com/images/thumbnails/product/240x/21374_p27804.jpg,Trung Nguyên,,Nxb Giao thông vận tải,Kinh Tế,,380.0,,,16.0,24.0,03/2008,316
227,khoa-hoc-co-ban,,Cơ Sở Hoá Học Phân Tích - Tái bản 07/07/2007,60000,https://www.vinabook.com/images/thumbnails/product/240x/21030_p27453.jpg,Hoàng Minh Châu,,NXB Khoa học và kỹ thuật,NXB KHKT,8935048971574,620.0,,,19.0,27.0,07/2007,378
228,khoa-hoc-co-ban,"Cơ Sở Hoá Học Hữu Cơ: Bộ sách trình bày những kiến thức cơ bản về danh pháp, phương pháp tổng hợp, cấu trúc, tính chất vật lý và hoá học của các hợp chất hidrocacbo, các hợp chất đơn chức, các hợp chất đa chức, hợp chất tạp chức, hợp chất thiên nhiên và hợp chất cao phân tửBộ sách có thể làm giáo trình học tập cho sinh viên các trường đại học, cho hệ cao học; làm tài liệu tham khảo cho các giáo viên phổ thông, các học sinh chuyên hoá, các cán bộ giảng dạy ở bậc đại học và các nghiên cứu sinh, các cán bộ nghiên cứu về hoá hữu cơ.Mục Lục:Chương 13: Hớp chất niơt13.1. Hợp chất nitrozo13.2. Hợp chất nitro13.3. Hợp chất isoxyanat và điisoxyanat13.4. Hợp chất azit13.5. Hợp chất điazo13.6. Amin13.7. Hợp chất amoni bậc bốn13.8. Muối điazoni13.9. Amin không no - enamin và axometyl13.10. Điamin13.11. Chất màu13.12. Tổng hợp hữu cơChương 14: Hợp chất dị vòng14.1. Hợp chất dị vòng không thơm14.2. Hợp chất dị vòng thơm14.3. Pyron14.4. Ancaloit14.5. Chất kháng sinhChương 15: Hiđoxo và hiđratcacbon15.1. Hợp chất15.2. Hiđratcacbon15.3. Quang tổng hợp các chất đường Chương 16: Aminoaxit - protit16.1. Aminoaxit16.2. Peptit16.3. Protit16.4. Nucleopeoteit - axit nucleic16.5. Enzym - coenzym16.6. Thức ăn nhân tạo16.7. VitaminChương 17: Hợp chất cao phân tử17.1. Sự khác nhau giữa hợp chất cao và thấp phân tử17.2. Danh pháp polyme17.3. Phân loại polyme17.4. Phương pháp tổng hợp polyme17.5. Monome - nguyên liệu đầu cho tổng hợp polyme17.6. Phản ứng trùng hợp17.7. Phản ứng đồng trùng hợp hợp17.8. Phản ứng trùng hợp phân bậc17.9. Phương pháp thực nghiệm tiến hành trùng hợp17.10. Phản ứng trùng ngưng17.11. Cấu trúc phân tử polyme17.12. Trạng thái vật lý của polyme17.13. Tính chất của polyme17.14. Elsatome - Cao su17.15. Chất dẻo17.16. Tơ - sợi17.17. Nhựa trao đổi ionChương 18: Phương pháp phổ trong hoá hữu cơ18.1. Phổ điện từ18.2. Quang phổ electron18.3. Phổ hồng ngoại18.4. Phổ cộng hưởng từ hạt nhân18.5. Quang phổ khối.Mời bạn đón đọc.",Cơ Sở Hoá Học Hữu Cơ - Tập 3 - Tái bản 01/08/2008,73000,https://www.vinabook.com/images/thumbnails/product/240x/21029_p27452.jpg,PGS.TS. Thái Doãn Tĩnh,,NXB Khoa học và kỹ thuật,NXB KHKT,8935048972434,630.0,,,19.0,27.0,01/2008,396
229,khoa-hoc-co-ban,,Cơ Chế Và Phản Ứng Hoá Học Hữu Cơ - Tập 1,65000,https://www.vinabook.com/images/thumbnails/product/240x/21024_p27447.jpg,PGS.TS. Thái Doãn Tĩnh,,NXB Khoa học và kỹ thuật,NXB KHKT,8935048972885,560.0,,Bìa mềm,19.0,27.0,03/2008,344
230,khoa-hoc-co-ban,,Giáo Trình Giải Tích Số,32000,https://www.vinabook.com/images/thumbnails/product/240x/21021_p27444.jpg,Lê Trọng Vinh,,NXB Khoa học và kỹ thuật,NXB KHKT,8935048972182,320.0,,,16.0,24.0,12/2007,240
231,khoa-hoc-co-ban,"Tủ sách kiến thức chủ trương xuất bản những cuốn sách kiến thức tổng hợp hoặc chuyên khảo nhằm cung cấp những tri thức cơ bản và cập nhật ở các lĩnh vực hoặc chuyên ngành khác nhau, dưới dạng sách khổ nhỏ. Giá bán được tính toán thấp nhất sao cho phù hợp với khả năng tài chính của sinh viên học sinh.Sự thay đổi khí hậu không phải là vấn đề hàn lâm mà thực tế nó có tác động rất lớn đến nhân loại. Đối với cư dân ở nhiều vùng, sự thay đổi khí hậu trên trái đất là mối đe dọa trực tiếp đến sức khỏe và cuộc sống của họ. Từ hơn một trăm năm nay, tác dụng của thán khí làm nóng bầu khí quyển là một sự kiện khoa học đã được mọi người nhìn nhận. Hiện nay, hiện tượng khí hậu biến đổi đã được xác nhận do các con số đo lường kể từ năm 1861, khi con người bắt đầu ghi chép số liệu. Trên thế giới số lượng núi tuyết vĩnh cửu đã giảm rất nhiều. Các số liệu cho thấy bầu khí quyển vào cuối thế kỷ 20 nóng nhất, điều chưa từng xảy ra trên trái đất, ít nhất kể từ 1.000 năm nay. Nếu không có các mô hình chi tiết thì chúng ta sẽ không thể nào dự đoán các hậu quả sẽ đến và dù không có các mô hình đi nữa thì các dữ liệu hiển nhiên cũng cho thấy, con người sản xuất thán khí và nhiều thứ khí khác là yếu tố quyết định làm cho bầu khí quyển biến đổi.Nội Dung:1. Bài học từ lịch sử của bầu khí quyển2. Làm nóng toàn cầu3. Hậu quả của sự biến đổi4. Công luận về sự biến đổi khí hậu5. Giải pháp về vấn đề khí hậuLời bạt: Vị thần trong chaiPhụ lục: Báo cáo IPCC và Hội nghị về sự biến đổi khí hậu ở BaliTài liệu tham khảo.Mời bạn đón đọc.",Khí Hậu Biến Đổi (Tủ Sách Kiến Thức),25000,https://www.vinabook.com/images/thumbnails/product/240x/20900_p27323.jpg,"Hans J. Schellnhuber, S. Rahmstorf",TRANG QUAN SEN,Nxb Trẻ,NXB Trẻ,8934974072591,200.0,,,13.0,19.0,02/2008,248
232,khoa-hoc-co-ban,,Ứng Dụng Phương Pháp Phần Tử Hữu Hạn Trong Tính Toán Kỹ Thuật,60000,https://www.vinabook.com/images/thumbnails/product/240x/20598_p27019.jpg,,,Nxb Đại học Quốc gia TPHCM,Võ Xuân Trường,,700.0,,,19.0,27.0,01/2008,422
233,khoa-hoc-co-ban,,Ứng Dụng Phương Pháp Phần Tử Hữu Hạn Trong Tính Toán Kết Cấu,44000,https://www.vinabook.com/images/thumbnails/product/240x/20596_p27017.jpg,,,Nxb Đại học Quốc gia TPHCM,Võ Xuân Trường,,460.0,,Bìa mềm,19.0,27.0,01/2008,962
234,khoa-hoc-co-ban,,Phương Pháp Tính Ứng Dụng Trong Tính Toán Kỹ Thuật,31000,https://www.vinabook.com/images/thumbnails/product/240x/20595_27016.jpg,Nguyễn Hoài Sơn,,Nxb Đại học Quốc gia TPHCM,Võ Xuân Trường,,260.0,,,14.5,20.5,01/2008,260
235,khoa-hoc-co-ban,,Bài Tập Hoá Kỹ Thuật - Tập 1,43000,https://www.vinabook.com/images/thumbnails/product/240x/20567_p26988.jpg,Phạm Hùng Việt,,NXB Khoa học và kỹ thuật,NXB KHKT,8935048971635,460.0,,,19.0,27.0,09/2007,272
236,khoa-hoc-co-ban,,Hoá Học Hữu Cơ - Phần Bài Tập (Tập 2),41000,https://www.vinabook.com/images/thumbnails/product/240x/20566_26987.jpg,GS.TSKH. Ngô Thị Thuận,,NXB Khoa học và kỹ thuật,NXB KHKT,8935048973097,360.0,,,19.0,27.0,03/2008,212
237,khoa-hoc-co-ban,,Bài Tập Giải Tích Hàm,29000,https://www.vinabook.com/images/thumbnails/product/240x/20554_p26975.jpg,,,NXB Khoa học và kỹ thuật,NXB KHKT,8935048972830,260.0,,,16.0,24.0,10/2007,182
238,khoa-hoc-co-ban,,Phương Pháp Trọng Lực Trong Địa Vật Lý,30000,https://www.vinabook.com/images/thumbnails/product/240x/20532_p26953.jpg,Trần Văn Nhạc,,NXB Khoa học và kỹ thuật,NXB KHKT,8935048971062,380.0,,,16.0,24.0,01/2008,292
239,khoa-hoc-co-ban,,Đại Cương Vi Sinh Vật Thực Phẩm - Tái bản 08/07/2007,24000,https://www.vinabook.com/images/thumbnails/product/240x/20529_p26950.jpg,Trần Liên Hà,,NXB Khoa học và kỹ thuật,NXB KHKT,8935048972052,200.0,,,16.0,24.0,08/2007,144
240,khoa-hoc-co-ban,,Kho Tàng Tri Thức Nhân Loại - Vật Lý,344000,https://www.vinabook.com/images/thumbnails/product/240x/20314_p26733.jpg,,,NXB Giáo Dục,NXB Giáo Dục,,2000.0,,,16.0,24.0,06/2006,1222
241,khoa-hoc-co-ban,"Toán Học Với Đời Sống, Sản Xuất Và Quốc Phòng - Tập 1Hiện nay toán học đã chiếm một vị trí rất quan trọng trong đời sống xã hội, do sự phát triển mạnh mẽ của nó theo cả bề rộng lẫn bề sâu, do khả năng vô tận của việc ứng dụng toán học và do nhu cầu sử dụng những khả năng ấy xuất hiện ngày càng nhiều trong thiên văn, cơ học, vật lí, hoá học, sinh vật học, trong một số ngành của khoa học xã hội và trong quốc phòng.Trên đầu, dưới chân, xung quanh ta, gần cũng như xa, đâu đâu cũng là toán học.Trong kho tàng văn học của nước ta đã có khá nhiều câu ca dao tục ngữ có nội dung toán học như:Dù ai nói ngả nói nghiêngTa đây vẫn vững như kiềng ba chânHoặcĐời cha cho chí đời conMuốn đèo cho tròn phải đẽo thành vuôngSự gắn liền lí thuyết với thực hàng đã mang lại những kết quả rất tốt đẹp cho mọi ngành, mọi lĩnh vực và làm cho khoa học ngày càng phát triển.Cuốn sách này nhằm giúp bạn đọc thấy được tầm quan trọng của toán học để tìm hiểu những ứng dụng thiết thực muôn màu muôn vẻ của môn “thể dục trí não” trong đời sống xã hội.
Mục Lục:Vài dòng mở đầu
Xung quanh ta đâu đâu cũng là toán học
Toán học với các ngành khoa học tự nhiên và khoa học xã hội
Các đường cong đẹp trong đời sống và sản xuất
Biết tính toán nhanh và thông minh là đòi hỏi của cuộc sống
Vận trù học và quy hoạch tuyến tính
Lí thuyết trò chơi với các bài toán thực tiễn
60 bài toán có nội dung kĩ thuật, sản xuất và chiến đấu
Đại số mệnh trong logic toán có rất nhiều ứng dụng trong thực tế
Toán học phục vụ quốc phòng
Các cây leo trong thiên nhiên và đường đinh ốc.Mời bạn đón đọc.","Toán Học Với Đời Sống, Sản Xuất Và Quốc Phòng - Tập 1",16000,https://www.vinabook.com/images/thumbnails/product/240x/19473_p25890.jpg,Lê Hải Châu,,Nxb Trẻ,NXB Trẻ,8934974070023,240.0,,,14.0,28.0,11/2007,148
242,khoa-hoc-co-ban,,Nhập Môn Lý Thuyết Trường Lượng Tử,22000,https://www.vinabook.com/images/thumbnails/product/240x/18528_p24944.jpg,"Đào Vọng Đức, Phù Chí Hoà",,NXB Khoa học và kỹ thuật,NXB KHKT,8935048971390,240.0,,,16.0,24.0,06/2007,176
243,khoa-hoc-co-ban,"Bài Tập Giải Sẵn Giải Tích II - Tóm Tắt Lý Thuyết Và Chọn Lọc: Sau khi bộ giáo trình Giải tích (2 tập) của tác giả Trần Bình do Nhà xuất bản Khoa học và Kỹ thuật ấn hành (1998 - 2000), nhiều độc giả đã đề nghị tác giả viết tiếp bộ Bài tập giải tích giải sẵn có phần tóm tắt lý thuyết như một Sổ tay toán học giải tích cho sinh viên kỹ thuật và kỹ sư, dựa trên bộ giáo trình Giải tích. Để đáp ứng yêu cầu đó nhằm nâng cao chất lượng đào tạo trong hiện tại và tương lai, tác giả đã biên soạn bộ bài tập này: Giải tích I, II, III ứng với các nội dung học ở học kỳ I, II, III. Phần bài tập, tác giả đã chọn lọc các bài từ dễ, trung bình đến khó, đại diện cho các loại tương ứng với các phần lý thuyết theo chương trình toán giải tích hiện tại. Những bài khó có đánh dấu * nhằm bồi dưỡng thêm cho sinh viên khá và giỏi. Cuối sách có phần phụ chương: Các đề thi Giải tích học kỳ II các năm 2002 - 2005 của Đại học Bách khoa để sinh viên tham khảo. Mục Lục:
Lời nói đầu
Chương I. Số thực - Giới hạn của dãy số thực
1. Khái niệm cơ bản
1.1.  Ký hiệu logique
1.2. Tập hợp
1.3. Ánh xạ
1.4. Phương pháp quy nạp Toán học
1.5. Nhị thức Newton
1.6. Đẳng thức và bất đẳng thức cần dùng
Bài tập
2. Tập hợp các số thực
Bài tập
3. Dãy số thực - Giới hạn
3.1. Định nghĩa
3.2. Tính chất và phép toán
3.3. Tiêu chuẩn tồn tại giới hạn
Bài tập
Chương 2. Hàm số một biến số
Chương 3. Đạo hàm - Vi phân - Áp dụng
Chương 4. Tích phân bất định
Chương 5. Tích phân xác định
Chương 6. Hàm số nhiều biến
Phụ chương. Các đề thi giải tích học kỳ I 2002-2005 của đại học bách khoa
Tài liệu tham khảo
Mời bạn đón đọc.",Bài Tập Giải Sẵn Giải Tích I - Tóm Tắt Lý Thuyết Và Chọn Lọc - Tái bản 09/08/2008,60000,https://www.vinabook.com/images/thumbnails/product/240x/18313_24729.jpg,Trần Bình,,NXB Khoa học và kỹ thuật,NXB KHKT,8935048982129,500.0,,Bìa mềm,14.5,20.5,09/2008,536
244,khoa-hoc-co-ban,"Vi Sinh Vật Và Sức KhỏeBên cạnh một số vi sinh vật có hại, gây bệnh, phân hủy thực phẩm và làm tổn hại các vật phẩm… còn có những vi sinh vật có ích, làm sạch môi trường tự nhiên, có tác dụng quan trọng đối với sức khỏe của con người và động thực vật.
Cuốn sách này đi vào khai thác lĩnh vực hóa học, sinh học về vi sinh vật mà xưa nay chưa hề được coi trọng, đặc biệt là phương hướng thành phần hóa học, mặt sinh lý học… Các công trình nghiên cứu trong sách sẽ giúp bạn hiểu rõ hơn vai trò và tác dụng của vi sinh vật đối với sức khỏe.",Vi Sinh Vật Và Sức Khỏe,16000,https://www.vinabook.com/images/thumbnails/product/240x/18225_p24641.jpg,Lư Nhật Phong,Nguyễn Kim Dân,Nxb Thành phố Hồ Chí Minh,Văn Lang,,200.0,,,13.0,19.0,06/2005,170
245,khoa-hoc-co-ban,,Công Nghệ Sinh Học Phân Tử - Nguyên Lý Và Ứng Dụng Của ADN Tái Tổ Hợp,156000,https://www.vinabook.com/images/thumbnails/product/240x/16642_p23040.jpg,"Bernard R. Glick, Jackj. Pasternark",,NXB Khoa học và kỹ thuật,NXB KHKT,,1500.0,,,19.0,26.5,05/2006,858
